time_s,max_T_C,min_T_C,max_abs_dTdt_C_per_min,conv_ramp
10260,356.857,56.008,178.314,6.95038e-05
10266,356.841,56.0231,177.837,6.95128e-05
10272,356.791,56.0706,177.871,6.95157e-05
10278,356.776,56.0857,177.394,6.95249e-05
10284,356.732,56.1336,177.429,6.95278e-05
10290,356.718,56.1488,176.952,6.95358e-05
10296,356.674,56.197,176.989,6.95383e-05
10302,356.66,56.2122,176.512,6.95465e-05
10308,356.621,56.2608,176.55,6.95491e-05
10314,356.609,56.276,176.074,6.95563e-05
10320,356.572,56.325,176.113,6.95584e-05
10326,356.56,56.3402,175.637,6.95653e-05
10332,356.526,56.3896,175.677,6.95675e-05
10338,356.515,56.4048,175.201,6.95738e-05
10344,356.482,56.4546,175.243,6.95757e-05
10350,356.471,56.4699,174.767,6.95819e-05
10356,356.436,56.52,174.811,6.95839e-05
10362,356.428,56.5353,174.335,6.95903e-05
10368,356.405,56.5858,174.379,6.95917e-05
10374,356.398,56.6012,173.904,6.95961e-05
10380,356.38,56.6521,173.95,6.95973e-05
10386,356.375,56.6675,173.474,6.96006e-05
10392,356.356,56.7188,173.522,6.96016e-05
10398,356.35,56.7342,173.046,6.96051e-05
10404,356.332,56.7859,173.095,6.96062e-05
10410,356.327,56.8014,172.62,6.96095e-05
10416,356.312,56.8534,172.67,6.96104e-05
10422,356.307,56.869,172.195,6.96133e-05
10428,356.293,56.9214,172.246,6.96141e-05
10434,356.289,56.937,171.771,6.96167e-05
10440,356.279,56.9899,171.824,6.96174e-05
10446,356.278,57.0055,171.349,6.96192e-05
10452,356.274,57.0588,171.403,6.96194e-05
10458,356.272,57.0744,170.928,6.96202e-05
10464,356.267,57.1281,170.983,6.96205e-05
10470,356.265,57.1438,170.509,6.96215e-05
10476,356.258,57.1979,170.565,6.96219e-05
10482,356.256,57.2136,170.091,6.96232e-05
10488,356.247,57.2682,170.148,6.96236e-05
10494,356.245,57.2839,169.675,6.96251e-05
10500,356.235,57.3389,169.733,6.96256e-05
10506,356.232,57.3547,169.26,6.96273e-05
10512,356.222,57.4101,169.319,6.96278e-05
10518,356.219,57.4259,168.846,6.96298e-05
10524,356.207,57.4818,168.907,6.96304e-05
10530,356.203,57.4976,168.433,6.96326e-05
10536,356.19,57.5539,168.496,6.96333e-05
10542,356.186,57.5698,168.023,6.96357e-05
10548,356.171,57.6266,168.086,6.96365e-05
10554,356.167,57.6425,167.613,6.96391e-05
10560,356.151,57.6997,167.678,6.96399e-05
10566,356.147,57.7157,167.205,6.96428e-05
10572,356.13,57.7733,167.271,6.96437e-05
10578,356.125,57.7893,166.798,6.96468e-05
10584,356.106,57.8474,166.865,6.96478e-05
10590,356.101,57.8635,166.392,6.96511e-05
10596,356.081,57.922,166.461,6.96521e-05
10602,356.076,57.9381,165.988,6.96557e-05
10608,356.055,57.9971,166.058,6.96568e-05
10614,356.049,58.0133,165.585,6.96606e-05
10620,356.027,58.0727,165.656,6.96617e-05
10626,356.021,58.0889,165.184,6.96658e-05
10632,355.997,58.1488,165.256,6.96669e-05
10638,355.991,58.1651,164.784,6.96712e-05
10644,355.966,58.2255,164.856,6.96725e-05
10650,355.959,58.2418,164.385,6.9677e-05
10656,355.934,58.3026,164.459,6.96783e-05
10662,355.926,58.319,163.987,6.9683e-05
10668,355.899,58.3803,164.062,6.96844e-05
10674,355.892,58.3967,163.591,6.96894e-05
10680,355.863,58.4585,163.667,6.96908e-05
10686,355.856,58.4749,163.196,6.9696e-05
10692,355.826,58.5372,163.273,6.96975e-05
10698,355.818,58.5537,162.802,6.97029e-05
10704,355.787,58.6165,162.881,6.97044e-05
10710,355.779,58.633,162.41,6.97101e-05
10716,355.746,58.6963,162.489,6.97117e-05
10722,355.738,58.7129,162.019,6.97176e-05
10728,355.704,58.7767,162.099,6.97192e-05
10734,355.695,58.7933,161.629,6.97254e-05
10740,355.661,58.8576,161.71,6.97271e-05
10746,355.652,58.8742,161.24,6.97335e-05
10752,355.616,58.939,161.323,6.97352e-05
10758,355.606,58.9557,160.853,6.97419e-05
10764,355.569,59.021,160.936,6.97436e-05
10770,355.56,59.0365,160.462,6.97505e-05
10776,355.511,59.1207,160.618,6.97522e-05
10782,355.501,59.1363,159.998,6.97613e-05
10788,355.45,59.221,160.153,6.97631e-05
10794,355.441,59.2363,159.535,6.97725e-05
10800,355.384,59.3275,159.712,6.97743e-05
10806,355.374,59.3434,159.052,6.97848e-05
10812,355.321,59.4261,159.197,6.97866e-05
10818,355.311,59.4414,158.606,6.97964e-05
10824,355.247,59.5395,158.804,6.97982e-05
10830,355.236,59.556,158.106,6.98101e-05
10836,355.185,59.6323,158.224,6.98122e-05
10842,355.175,59.6471,157.693,6.98217e-05
10848,355.096,59.7619,157.945,6.98236e-05
10854,355.083,59.7805,157.143,6.98382e-05
10860,355.04,59.8417,157.197,6.98406e-05
10866,355.03,59.8559,156.788,6.98486e-05
10872,354.924,60.0047,157.146,6.98505e-05
10878,354.905,60.03,156.132,6.98702e-05
10884,354.88,60.0645,156.055,6.98737e-05
10890,354.865,60.0844,155.866,6.98784e-05
10896,354.831,60.1293,155.86,6.98812e-05
10902,354.817,60.1485,155.596,6.98874e-05
10908,354.783,60.1942,155.598,6.98901e-05
10914,354.767,60.2145,155.333,6.98965e-05
10920,354.737,60.2543,155.309,6.98994e-05
10926,354.72,60.276,155.092,6.9905e-05
10932,354.693,60.3112,155.045,6.99081e-05
10938,354.675,60.334,154.865,6.99132e-05
10944,354.65,60.3671,154.804,6.99165e-05
10950,354.631,60.3907,154.643,6.99212e-05
10956,354.606,60.4226,154.573,6.99247e-05
10962,354.587,60.4468,154.422,6.99293e-05
10968,354.563,60.478,154.347,6.99329e-05
10974,354.543,60.5026,154.203,6.99375e-05
10980,354.519,60.5334,154.124,6.99411e-05
10986,354.499,60.5583,153.984,6.99457e-05
10992,354.474,60.5889,153.904,6.99494e-05
10998,354.454,60.6139,153.767,6.9954e-05
11004,354.429,60.6444,153.685,6.99578e-05
11010,354.409,60.6696,153.55,6.99624e-05
11016,354.384,60.7,153.468,6.99662e-05
11022,354.363,60.7253,153.335,6.99708e-05
11028,354.338,60.7557,153.252,6.99747e-05
11034,354.317,60.7811,153.12,6.99793e-05
11040,354.292,60.8115,153.036,6.99832e-05
11046,354.271,60.837,152.906,6.99879e-05
11052,354.246,60.8674,152.822,6.99919e-05
11058,354.224,60.893,152.693,6.99966e-05
11064,354.199,60.9233,152.609,7.00006e-05
11070,354.177,60.949,152.48,7.00054e-05
11076,354.151,60.9794,152.397,7.00094e-05
11082,354.13,61.0052,152.269,7.00142e-05
11088,354.104,61.0356,152.185,7.00183e-05
11094,354.082,61.0614,152.058,7.00231e-05
11100,354.055,61.0919,151.975,7.00273e-05
11106,354.033,61.1178,151.848,7.00321e-05
11112,354.007,61.1483,151.765,7.00363e-05
11118,353.984,61.1743,151.639,7.00412e-05
11124,353.958,61.2048,151.556,7.00454e-05
11130,353.935,61.2308,151.43,7.00504e-05
11136,353.909,61.2614,151.348,7.00546e-05
11142,353.886,61.2875,151.223,7.00596e-05
11148,353.859,61.3182,151.14,7.00639e-05
11154,353.836,61.3443,151.016,7.00689e-05
11160,353.809,61.375,150.934,7.00732e-05
11166,353.786,61.4012,150.81,7.00783e-05
11172,353.758,61.4319,150.728,7.00826e-05
11178,353.735,61.4582,150.604,7.00877e-05
11184,353.707,61.489,150.523,7.00921e-05
11190,353.684,61.5153,150.4,7.00973e-05
11196,353.656,61.5461,150.318,7.01017e-05
11202,353.632,61.5725,150.196,7.01069e-05
11208,353.605,61.6034,150.115,7.01113e-05
11214,353.581,61.6298,149.993,7.01165e-05
11220,353.552,61.6607,149.912,7.0121e-05
11226,353.528,61.6872,149.791,7.01263e-05
11232,353.5,61.7182,149.71,7.01308e-05
11238,353.476,61.7447,149.589,7.01361e-05
11244,353.447,61.7758,149.509,7.01407e-05
11250,353.423,61.8023,149.388,7.0146e-05
11256,353.394,61.8334,149.308,7.01506e-05
11262,353.37,61.86,149.188,7.0156e-05
11268,353.341,61.8912,149.108,7.01606e-05
11274,353.316,61.9179,148.989,7.0166e-05
11280,353.287,61.9491,148.909,7.01707e-05
11286,353.262,61.9758,148.79,7.01761e-05
11292,353.233,62.0071,148.711,7.01808e-05
11298,353.208,62.0338,148.592,7.01863e-05
11304,353.178,62.0652,148.513,7.0191e-05
11310,353.153,62.092,148.395,7.01966e-05
11316,353.123,62.1234,148.316,7.02013e-05
11322,353.098,62.1502,148.198,7.02069e-05
11328,353.068,62.1817,148.12,7.02117e-05
11334,353.042,62.2086,148.002,7.02173e-05
11340,353.012,62.2401,147.924,7.02221e-05
11346,352.987,62.267,147.807,7.02277e-05
11352,352.956,62.2986,147.729,7.02326e-05
11358,352.931,62.3256,147.612,7.02383e-05
11364,352.9,62.3572,147.535,7.02431e-05
11370,352.874,62.3842,147.419,7.02488e-05
11376,352.844,62.4159,147.341,7.02538e-05
11382,352.817,62.443,147.225,7.02595e-05
11388,352.787,62.4747,147.149,7.02644e-05
11394,352.76,62.5018,147.033,7.02702e-05
11400,352.729,62.5336,146.956,7.02752e-05
11406,352.703,62.5608,146.841,7.0281e-05
11412,352.672,62.5926,146.765,7.0286e-05
11418,352.645,62.6199,146.65,7.02919e-05
11424,352.614,62.6517,146.574,7.02969e-05
11430,352.587,62.679,146.46,7.03028e-05
11436,352.556,62.7102,146.382,7.03079e-05
11442,352.528,62.7387,146.275,7.03136e-05
11448,352.499,62.7677,146.186,7.03189e-05
11454,352.469,62.7989,146.099,7.03244e-05
11460,352.443,62.8251,145.987,7.03302e-05
11466,352.407,62.8609,145.928,7.03351e-05
11472,352.384,62.8841,145.783,7.03418e-05
11478,352.342,62.9262,145.758,7.03462e-05
11484,352.321,62.9476,145.573,7.03541e-05
11490,352.272,62.9959,145.574,7.03581e-05
11496,352.252,63.0164,145.353,7.03673e-05
11502,352.199,63.0692,145.37,7.03712e-05
11508,352.178,63.0893,145.124,7.03812e-05
11514,352.122,63.1447,145.15,7.0385e-05
11520,352.102,63.1647,144.89,7.03956e-05
11526,352.045,63.2213,144.92,7.03994e-05
11532,352.025,63.2412,144.654,7.04103e-05
11538,351.966,63.2985,144.686,7.04141e-05
11544,351.946,63.3185,144.419,7.04251e-05
11550,351.887,63.3762,144.451,7.0429e-05
11556,351.866,63.3962,144.183,7.04402e-05
11562,351.807,63.4542,144.217,7.0444e-05
11568,351.786,63.4742,143.948,7.04553e-05
11574,351.726,63.5324,143.982,7.04592e-05
11580,351.706,63.5525,143.714,7.04706e-05
11586,351.645,63.611,143.748,7.04745e-05
11592,351.624,63.631,143.48,7.0486e-05
11598,351.563,63.6898,143.515,7.04899e-05
11604,351.542,63.7099,143.247,7.05015e-05
11610,351.481,63.7688,143.283,7.05055e-05
11616,351.46,63.7889,143.015,7.05171e-05
11622,351.398,63.848,143.051,7.05211e-05
11628,351.377,63.8682,142.784,7.05328e-05
11634,351.315,63.9275,142.82,7.05369e-05
11640,351.294,63.9477,142.554,7.05487e-05
11646,351.231,64.0072,142.59,7.05527e-05
11652,351.21,64.0274,142.324,7.05646e-05
11658,351.147,64.0871,142.36,7.05687e-05
11664,351.125,64.1073,142.095,7.05807e-05
11670,351.062,64.1672,142.132,7.05848e-05
11676,351.04,64.1875,141.867,7.05968e-05
11682,350.976,64.2475,141.904,7.06009e-05
11688,350.955,64.2678,141.64,7.06131e-05
11694,350.891,64.328,141.677,7.06172e-05
11700,350.869,64.3483,141.414,7.06294e-05
11706,350.804,64.4087,141.451,7.06336e-05
11712,350.782,64.4291,141.189,7.06459e-05
11718,350.717,64.4896,141.226,7.06501e-05
11724,350.695,64.51,140.964,7.06624e-05
11730,350.63,64.5706,141.002,7.06666e-05
11736,350.608,64.5911,140.741,7.06791e-05
11742,350.542,64.6519,140.778,7.06833e-05
11748,350.52,64.6724,140.518,7.06958e-05
11754,350.454,64.7333,140.555,7.07001e-05
11760,350.432,64.7538,140.296,7.07127e-05
11766,350.366,64.8149,140.334,7.07169e-05
11772,350.343,64.8355,140.075,7.07296e-05
11778,350.277,64.8967,140.113,7.07339e-05
11784,350.254,64.9173,139.855,7.07466e-05
11790,350.187,64.9786,139.893,7.07509e-05
11796,350.165,64.9993,139.635,7.07637e-05
11802,350.097,65.0608,139.673,7.0768e-05
11808,350.075,65.0814,139.417,7.07809e-05
11814,350.007,65.1431,139.455,7.07853e-05
11820,349.984,65.1638,139.199,7.07982e-05
11826,349.916,65.2255,139.237,7.08026e-05
11832,349.894,65.2462,138.983,7.08156e-05
11838,349.825,65.3081,139.021,7.082e-05
11844,349.802,65.3289,138.767,7.08331e-05
11850,349.734,65.3909,138.805,7.08375e-05
11856,349.711,65.4117,138.552,7.08506e-05
11862,349.642,65.4738,138.59,7.0855e-05
11868,349.619,65.4947,138.337,7.08683e-05
11874,349.55,65.5569,138.376,7.08727e-05
11880,349.526,65.5778,138.124,7.0886e-05
11886,349.457,65.6402,138.162,7.08904e-05
11892,349.434,65.6611,137.911,7.09038e-05
11898,349.364,65.7236,137.95,7.09083e-05
11904,349.341,65.7445,137.7,7.09217e-05
11910,349.271,65.8071,137.738,7.09262e-05
11916,349.247,65.8281,137.489,7.09396e-05
11922,349.177,65.8908,137.527,7.09442e-05
11928,349.153,65.9118,137.279,7.09577e-05
11934,349.083,65.9746,137.317,7.09622e-05
11940,349.059,65.9957,137.07,7.09758e-05
11946,348.988,66.0586,137.108,7.09804e-05
11952,348.964,66.0797,136.861,7.0994e-05
11958,348.893,66.1428,136.9,7.09986e-05
11964,348.869,66.1639,136.654,7.10123e-05
11970,348.798,66.2271,136.692,7.10169e-05
11976,348.774,66.2482,136.447,7.10307e-05
11982,348.703,66.3115,136.486,7.10353e-05
11988,348.679,66.3327,136.241,7.10491e-05
11994,348.607,66.3961,136.28,7.10537e-05
12000,348.583,66.4173,136.036,7.10676e-05
12006,348.51,66.4808,136.074,7.10723e-05
12012,348.486,66.502,135.831,7.10862e-05
12018,348.414,66.5656,135.87,7.10909e-05
12024,348.39,66.5869,135.628,7.11049e-05
12030,348.317,66.6506,135.667,7.11096e-05
12036,348.293,66.6719,135.425,7.11236e-05
12042,348.22,66.7357,135.464,7.11283e-05
12048,348.196,66.7571,135.223,7.11425e-05
12054,348.122,66.821,135.262,7.11472e-05
12060,348.098,66.8423,135.021,7.11613e-05
12066,348.025,66.9064,135.06,7.11661e-05
12072,348,66.9278,134.821,7.11803e-05
12078,347.926,66.9919,134.86,7.11851e-05
12084,347.902,67.0133,134.621,7.11993e-05
12090,347.828,67.0776,134.66,7.12041e-05
12096,347.803,67.099,134.422,7.12184e-05
12102,347.729,67.1634,134.461,7.12232e-05
12108,347.705,67.1849,134.224,7.12376e-05
12114,347.63,67.2493,134.263,7.12424e-05
12120,347.605,67.2708,134.026,7.12569e-05
12126,347.531,67.3354,134.066,7.12617e-05
12132,347.506,67.3569,133.83,7.12762e-05
12138,347.431,67.4215,133.869,7.1281e-05
12144,347.406,67.4431,133.634,7.12955e-05
12150,347.331,67.5078,133.673,7.13004e-05
12156,347.306,67.5295,133.438,7.1315e-05
12162,347.231,67.5943,133.478,7.13199e-05
12168,347.206,67.6159,133.244,7.13345e-05
12174,347.131,67.6809,133.283,7.13394e-05
12180,347.106,67.7025,133.05,7.13541e-05
12186,347.03,67.7675,133.089,7.1359e-05
12192,347.005,67.7892,132.857,7.13737e-05
12198,346.929,67.8544,132.896,7.13787e-05
12204,346.904,67.8761,132.664,7.13935e-05
12210,346.828,67.9413,132.704,7.13984e-05
12216,346.802,67.963,132.473,7.14132e-05
12222,346.726,68.0284,132.512,7.14182e-05
12228,346.701,68.0501,132.282,7.14331e-05
12234,346.624,68.1155,132.321,7.14381e-05
12240,346.599,68.1373,132.091,7.1453e-05
12246,346.522,68.2028,132.131,7.1458e-05
12252,346.497,68.2247,131.902,7.1473e-05
12258,346.42,68.2903,131.941,7.1478e-05
12264,346.394,68.3121,131.713,7.1493e-05
12270,346.317,68.3778,131.752,7.1498e-05
12276,346.292,68.3997,131.525,7.15131e-05
12282,346.214,68.4655,131.564,7.15181e-05
12288,346.189,68.4874,131.337,7.15333e-05
12294,346.111,68.5533,131.377,7.15383e-05
12300,346.085,68.5752,131.15,7.15535e-05
12306,346.008,68.6411,131.19,7.15585e-05
12312,345.982,68.6631,130.964,7.15738e-05
12318,345.904,68.7292,131.003,7.15788e-05
12324,345.878,68.7512,130.778,7.15941e-05
12330,345.8,68.8173,130.818,7.15992e-05
12336,345.775,68.8393,130.593,7.16145e-05
12342,345.696,68.9055,130.633,7.16196e-05
12348,345.67,68.9276,130.409,7.1635e-05
12354,345.592,68.9939,130.449,7.16401e-05
12360,345.566,69.016,130.225,7.16555e-05
12366,345.488,69.0824,130.265,7.16606e-05
12372,345.461,69.1045,130.042,7.16761e-05
12378,345.383,69.1709,130.082,7.16812e-05
12384,345.357,69.1931,129.86,7.16967e-05
12390,345.278,69.2596,129.9,7.17019e-05
12396,345.252,69.2818,129.678,7.17174e-05
12402,345.173,69.3484,129.718,7.17226e-05
12408,345.146,69.3706,129.497,7.17382e-05
12414,345.067,69.4373,129.537,7.17434e-05
12420,345.041,69.4595,129.317,7.1759e-05
12426,344.962,69.5264,129.357,7.17642e-05
12432,344.935,69.5486,129.137,7.17799e-05
12438,344.856,69.6155,129.177,7.17851e-05
12444,344.829,69.6377,128.958,7.18008e-05
12450,344.75,69.7047,128.998,7.1806e-05
12456,344.723,69.727,128.779,7.18218e-05
12462,344.643,69.7941,128.819,7.1827e-05
12468,344.617,69.8164,128.601,7.18428e-05
12474,344.537,69.8835,128.641,7.1848e-05
12480,344.51,69.9059,128.424,7.18639e-05
12486,344.43,69.9731,128.464,7.18692e-05
12492,344.403,69.9954,128.247,7.1885e-05
12498,344.323,70.0628,128.287,7.18903e-05
12504,344.297,70.0851,128.071,7.19062e-05
12510,344.216,70.1525,128.111,7.19115e-05
12516,344.189,70.1749,127.895,7.19275e-05
12522,344.109,70.2424,127.935,7.19328e-05
12528,344.082,70.2648,127.72,7.19488e-05
12534,344.001,70.3324,127.76,7.19541e-05
12540,343.975,70.3548,127.546,7.19701e-05
12546,343.894,70.4225,127.586,7.19755e-05
12552,343.867,70.4449,127.372,7.19916e-05
12558,343.786,70.5126,127.412,7.19969e-05
12564,343.759,70.5351,127.199,7.2013e-05
12570,343.678,70.6029,127.239,7.20184e-05
12576,343.651,70.6254,127.026,7.20345e-05
12582,343.569,70.6933,127.066,7.20399e-05
12588,343.542,70.7158,126.854,7.20561e-05
12594,343.461,70.7838,126.894,7.20615e-05
12600,343.434,70.8063,126.682,7.20777e-05
12606,343.352,70.8744,126.722,7.20831e-05
12612,343.325,70.8969,126.511,7.20994e-05
12618,343.244,70.965,126.551,7.21048e-05
12624,343.217,70.9876,126.34,7.21211e-05
12630,343.135,71.0558,126.381,7.21265e-05
12636,343.108,71.0784,126.171,7.21429e-05
12642,343.026,71.1467,126.211,7.21483e-05
12648,342.998,71.1693,126.001,7.21647e-05
12654,342.916,71.2376,126.041,7.21701e-05
12660,342.889,71.2603,125.832,7.21866e-05
12666,342.807,71.3287,125.872,7.2192e-05
12672,342.779,71.3514,125.664,7.22085e-05
12678,342.697,71.4199,125.704,7.22139e-05
12684,342.67,71.4425,125.496,7.22305e-05
12690,342.587,71.5111,125.536,7.22359e-05
12696,342.56,71.5338,125.329,7.22525e-05
12702,342.477,71.6025,125.369,7.22579e-05
12708,342.45,71.6252,125.162,7.22745e-05
12714,342.367,71.6939,125.202,7.228e-05
12720,342.34,71.7166,124.996,7.22966e-05
12726,342.257,71.7854,125.036,7.23021e-05
12732,342.229,71.8082,124.83,7.23188e-05
12738,342.146,71.8771,124.87,7.23243e-05
12744,342.119,71.8998,124.665,7.2341e-05
12750,342.036,71.9688,124.705,7.23465e-05
12756,342.008,71.9916,124.5,7.23633e-05
12762,341.925,72.0606,124.54,7.23688e-05
12768,341.897,72.0834,124.336,7.23855e-05
12774,341.814,72.1525,124.376,7.23911e-05
12780,341.786,72.1753,124.172,7.24079e-05
12786,341.703,72.2444,124.212,7.24134e-05
12792,341.675,72.2673,124.009,7.24303e-05
12798,341.592,72.3365,124.049,7.24358e-05
12804,341.564,72.3594,123.846,7.24527e-05
12810,341.48,72.4287,123.887,7.24583e-05
12816,341.453,72.4516,123.684,7.24752e-05
12822,341.369,72.5209,123.724,7.24808e-05
12828,341.341,72.5438,123.522,7.24977e-05
12834,341.257,72.6133,123.563,7.25033e-05
12840,341.23,72.6362,123.361,7.25203e-05
12846,341.145,72.7057,123.401,7.25259e-05
12852,341.118,72.7286,123.2,7.25429e-05
12858,341.034,72.7982,123.241,7.25485e-05
12864,341.006,72.8211,123.04,7.25656e-05
12870,340.921,72.8908,123.08,7.25712e-05
12876,340.894,72.9137,122.88,7.25883e-05
12882,340.809,72.9834,122.921,7.25939e-05
12888,340.781,73.0064,122.721,7.2611e-05
12894,340.697,73.0762,122.761,7.26166e-05
12900,340.669,73.0992,122.562,7.26338e-05
12906,340.584,73.169,122.602,7.26394e-05
12912,340.557,73.192,122.403,7.26566e-05
12918,340.472,73.262,122.444,7.26623e-05
12924,340.444,73.285,122.246,7.26795e-05
12930,340.359,73.355,122.286,7.26852e-05
12936,340.331,73.378,122.088,7.27024e-05
12942,340.246,73.448,122.129,7.27081e-05
12948,340.218,73.4711,121.931,7.27254e-05
12954,340.133,73.5412,121.972,7.2731e-05
12960,340.105,73.5643,121.774,7.27484e-05
12966,340.02,73.6344,121.815,7.27541e-05
12972,339.992,73.6575,121.618,7.27714e-05
12978,339.907,73.7278,121.659,7.27771e-05
12984,339.879,73.7509,121.462,7.27945e-05
12990,339.794,73.8212,121.503,7.28002e-05
12996,339.766,73.8443,121.307,7.28176e-05
13002,339.68,73.9147,121.348,7.28233e-05
13008,339.652,73.9378,121.152,7.28408e-05
13014,339.567,74.0082,121.193,7.28465e-05
13020,339.538,74.0313,120.998,7.2864e-05
13026,339.453,74.1018,121.039,7.28697e-05
13032,339.425,74.125,120.844,7.28872e-05
13038,339.339,74.1956,120.885,7.2893e-05
13044,339.311,74.2187,120.69,7.29105e-05
13050,339.225,74.2893,120.731,7.29162e-05
13056,339.197,74.3125,120.537,7.29338e-05
13062,339.111,74.3832,120.578,7.29396e-05
13068,339.083,74.4064,120.385,7.29572e-05
13074,338.997,74.4771,120.425,7.29629e-05
13080,338.969,74.5003,120.232,7.29806e-05
13086,338.883,74.5711,120.273,7.29863e-05
13092,338.855,74.5944,120.081,7.3004e-05
13098,338.768,74.6652,120.121,7.30098e-05
13104,338.74,74.6885,119.929,7.30275e-05
13110,338.654,74.7594,119.97,7.30333e-05
13116,338.626,74.7826,119.778,7.3051e-05
13122,338.539,74.8536,119.819,7.30568e-05
13128,338.511,74.8769,119.627,7.30746e-05
13134,338.425,74.9479,119.668,7.30804e-05
13140,338.396,74.9712,119.477,7.30981e-05
13146,338.31,75.0423,119.518,7.3104e-05
13152,338.282,75.0656,119.327,7.31218e-05
13158,338.195,75.1367,119.368,7.31276e-05
13164,338.167,75.16,119.178,7.31454e-05
13170,338.08,75.2312,119.219,7.31513e-05
13176,338.052,75.2545,119.029,7.31691e-05
13182,337.965,75.3258,119.07,7.3175e-05
13188,337.937,75.3491,118.88,7.31929e-05
13194,337.85,75.4205,118.921,7.31987e-05
13200,337.822,75.4438,118.732,7.32167e-05
13206,337.735,75.5152,118.773,7.32225e-05
13212,337.706,75.5385,118.584,7.32405e-05
13218,337.619,75.61,118.625,7.32464e-05
13224,337.591,75.6333,118.437,7.32643e-05
13230,337.504,75.7048,118.478,7.32702e-05
13236,337.476,75.7282,118.29,7.32882e-05
13242,337.388,75.7997,118.331,7.32941e-05
13248,337.36,75.8231,118.143,7.33121e-05
13254,337.273,75.8947,118.184,7.3318e-05
13260,337.244,75.9181,117.997,7.33361e-05
13266,337.157,75.9898,118.038,7.3342e-05
13272,337.129,76.0131,117.851,7.33601e-05
13278,337.041,76.0849,117.892,7.3366e-05
13284,337.013,76.1083,117.705,7.33841e-05
13290,336.926,76.18,117.746,7.339e-05
13296,336.897,76.2034,117.56,7.34082e-05
13302,336.81,76.2753,117.601,7.34141e-05
13308,336.781,76.2987,117.415,7.34323e-05
13314,336.694,76.3706,117.456,7.34382e-05
13320,336.665,76.394,117.271,7.34564e-05
13326,336.578,76.466,117.312,7.34624e-05
13332,336.549,76.4894,117.127,7.34806e-05
13338,336.461,76.5614,117.168,7.34865e-05
13344,336.433,76.5848,116.983,7.35048e-05
13350,336.345,76.6569,117.024,7.35107e-05
13356,336.317,76.6803,116.84,7.3529e-05
13362,336.229,76.7524,116.881,7.3535e-05
13368,336.2,76.7759,116.697,7.35533e-05
13374,336.112,76.848,116.738,7.35593e-05
13380,336.084,76.8715,116.554,7.35776e-05
13386,335.996,76.9437,116.595,7.35836e-05
13392,335.967,76.9672,116.412,7.3602e-05
13398,335.879,77.0394,116.453,7.36079e-05
13404,335.851,77.0629,116.27,7.36263e-05
13410,335.763,77.1352,116.311,7.36323e-05
13416,335.734,77.1587,116.128,7.36507e-05
13422,335.646,77.2311,116.169,7.36567e-05
13428,335.617,77.2546,115.987,7.36752e-05
13434,335.529,77.327,116.028,7.36812e-05
13440,335.501,77.3505,115.846,7.36996e-05
13446,335.412,77.423,115.887,7.37056e-05
13452,335.384,77.4464,115.705,7.37241e-05
13458,335.296,77.519,115.747,7.37301e-05
13464,335.267,77.5425,115.565,7.37487e-05
13470,335.179,77.6151,115.606,7.37547e-05
13476,335.15,77.6386,115.425,7.37732e-05
13482,335.062,77.7112,115.467,7.37793e-05
13488,335.033,77.7347,115.285,7.37978e-05
13494,334.944,77.8074,115.327,7.38039e-05
13500,334.916,77.8309,115.146,7.38225e-05
13506,334.827,77.9036,115.188,7.38285e-05
13512,334.799,77.9271,115.007,7.38471e-05
13518,334.71,77.9999,115.049,7.38532e-05
13524,334.681,78.0234,114.869,7.38718e-05
13530,334.593,78.0963,114.91,7.38779e-05
13536,334.564,78.1198,114.73,7.38966e-05
13542,334.475,78.1927,114.772,7.39026e-05
13548,334.447,78.2162,114.592,7.39213e-05
13554,334.358,78.2891,114.634,7.39274e-05
13560,334.329,78.3127,114.455,7.39461e-05
13566,334.241,78.3856,114.496,7.39522e-05
13572,334.212,78.4092,114.317,7.39709e-05
13578,334.123,78.4822,114.359,7.3977e-05
13584,334.094,78.5057,114.18,7.39958e-05
13590,334.006,78.5788,114.222,7.40018e-05
13596,333.977,78.6024,114.044,7.40207e-05
13602,333.888,78.6755,114.085,7.40267e-05
13608,333.859,78.699,113.907,7.40456e-05
13614,333.77,78.7722,113.949,7.40516e-05
13620,333.742,78.7957,113.771,7.40705e-05
13626,333.652,78.8689,113.813,7.40766e-05
13632,333.624,78.8925,113.636,7.40955e-05
13638,333.535,78.9657,113.677,7.41016e-05
13644,333.506,78.9893,113.5,7.41205e-05
13650,333.417,79.0626,113.542,7.41266e-05
13656,333.388,79.0862,113.365,7.41455e-05
13662,333.299,79.1595,113.407,7.41516e-05
13668,333.27,79.1831,113.23,7.41706e-05
13674,333.181,79.2565,113.272,7.41767e-05
13680,333.152,79.28,113.096,7.41956e-05
13686,333.063,79.3535,113.137,7.42018e-05
13692,333.034,79.3771,112.961,7.42208e-05
13698,332.945,79.4505,113.003,7.42269e-05
13704,332.916,79.4741,112.827,7.42459e-05
13710,332.827,79.5476,112.869,7.4252e-05
13716,332.798,79.5712,112.694,7.42711e-05
13722,332.709,79.6448,112.735,7.42772e-05
13728,332.68,79.6683,112.56,7.42963e-05
13734,332.591,79.7419,112.602,7.43024e-05
13740,332.562,79.7655,112.427,7.43215e-05
13746,332.473,79.8392,112.469,7.43276e-05
13752,332.444,79.8628,112.294,7.43468e-05
13758,332.354,79.9364,112.336,7.43529e-05
