time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
4.199999999999967e-07,28,1.316584847053730e-05,7.449317496143104e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.258777350403821e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999988134793528e+02,3.000184160175066e+02,3.000000000000000e+02,3.019298224348915e+02,3.000002028784207e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.349999999999963e-07,29,1.508928249502142e-05,7.704388505802582e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.233777350403823e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999987800621139e+02,3.000194262237795e+02,3.000000000000000e+02,3.022101355042353e+02,3.000002323786089e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.499999999999958e-07,30,1.713148016631289e-05,7.773805783702691e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.208777350403826e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999987471098017e+02,3.000204466158228e+02,3.000000000000000e+02,3.025077320277716e+02,3.000002637037641e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.649999999999953e-07,31,1.927395556210633e-05,7.746973999864804e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.183777350403828e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999987146105471e+02,3.000214554863404e+02,3.000000000000000e+02,3.028198095152330e+02,3.000002965603349e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.799999999999952e-07,32,2.148357283290039e-05,7.837103842200632e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.158777350403830e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999986825528348e+02,3.000224535826001e+02,3.000000000000000e+02,3.031415788695693e+02,3.000003304460901e+02,1,0.000000000000000e+00,0.000000000000000e+00
4.949999999999963e-07,33,2.374126882996976e-05,8.139366451761487e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.133777350403833e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999986509254921e+02,3.000234763426141e+02,3.000000000000000e+02,3.034703920066884e+02,3.000003650833858e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.099999999999974e-07,34,2.603826534052348e-05,8.492859118208443e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.108777350403835e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999986197176786e+02,3.000245470689244e+02,3.000000000000000e+02,3.038050249630522e+02,3.000004003441760e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.249999999999986e-07,35,2.837557665083111e-05,8.887680007030016e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.083777350403837e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999985889188753e+02,3.000256704432660e+02,3.000000000000000e+02,3.041456936248806e+02,3.000004362514443e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.399999999999997e-07,36,3.075902579053072e-05,9.154200636877488e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.058777350403840e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999985585188741e+02,3.000268439500076e+02,3.000000000000000e+02,3.044931848078815e+02,3.000004728892956e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.550000000000008e-07,37,3.318222451111835e-05,9.342731946054808e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.033777350403842e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999985285077684e+02,3.000280405174228e+02,3.000000000000000e+02,3.048465477301231e+02,3.000005101648141e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.700000000000020e-07,38,3.564566714186234e-05,9.577428876915413e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-1.008777350403845e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999984988759433e+02,3.000292595385262e+02,3.000000000000000e+02,3.052059078131918e+02,3.000005481042654e+02,1,0.000000000000000e+00,0.000000000000000e+00
5.850000000000031e-07,39,3.815436220466951e-05,9.820841287956462e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-9.837773504038469e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999984696140666e+02,3.000305067613658e+02,3.000000000000000e+02,3.055719934978373e+02,3.000005868312921e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.000000000000042e-07,40,4.071465527032830e-05,1.011101339103798e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-9.587773504038493e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999984407130797e+02,3.000317847493632e+02,3.000000000000000e+02,3.059457605163755e+02,3.000006265866772e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.150000000000053e-07,41,4.333347548469808e-05,1.037986438781078e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-9.337773504038491e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999984121641898e+02,3.000330963193252e+02,3.000000000000000e+02,3.063281785370041e+02,3.000006678500612e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.300000000000065e-07,42,4.600897883141742e-05,1.054498177706642e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-9.087773504038482e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999983839588599e+02,3.000344337791180e+02,3.000000000000000e+02,3.067189081357336e+02,3.000007114571108e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.450000000000076e-07,43,4.873319122896778e-05,1.069369469751568e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-8.837773504038474e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999983560888025e+02,3.000357838855496e+02,3.000000000000000e+02,3.071167979704709e+02,3.000007583016207e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.600000000000087e-07,44,5.150060403420908e-05,1.078703512908845e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-8.587773504038466e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999983285459706e+02,3.000371402796427e+02,3.000000000000000e+02,3.075210424561339e+02,3.000008083156679e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.750000000000098e-07,45,5.430491924780527e-05,1.085387404144418e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-8.337773504038458e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999983013225507e+02,3.000384912147785e+02,3.000000000000000e+02,3.079307226681693e+02,3.000008608923756e+02,1,0.000000000000000e+00,0.000000000000000e+00
6.900000000000110e-07,46,5.713831891494795e-05,1.081035532109094e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-8.087773504038450e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999982744109552e+02,3.000398252802827e+02,3.000000000000000e+02,3.083446024843009e+02,3.000009153869003e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.050000000000121e-07,47,6.003035577150878e-05,1.034430078534136e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.837773504038442e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999982478038157e+02,3.000411429222673e+02,3.000000000000000e+02,3.087501972194847e+02,3.000009721587611e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.200000000000132e-07,48,6.261393987006317e-05,9.761315666924540e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.587773504038433e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999982211992086e+02,3.000419810852243e+02,3.000000000000000e+02,3.090607917121171e+02,3.000010268464647e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.350000000000144e-07,49,6.524019993906002e-05,9.752536260479684e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.337773504038425e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999981930587592e+02,3.000428364236640e+02,3.000000000000000e+02,3.093232743853880e+02,3.000010802910174e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.500000000000155e-07,50,6.792754083754408e-05,9.451595914043219e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-7.087773504038417e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999981651683121e+02,3.000436416707664e+02,3.000000000000000e+02,3.095683503180830e+02,3.000011339051626e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.650000000000166e-07,51,7.056552947635679e-05,9.018415611487971e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-6.837773504038409e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999981375230738e+02,3.000443476209098e+02,3.000000000000000e+02,3.098006994548979e+02,3.000011864889659e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.800000000000177e-07,52,7.309973420618975e-05,8.834162505535213e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-6.587773504038401e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999981101183660e+02,3.000449713778381e+02,3.000000000000000e+02,3.100198092858633e+02,3.000012372726372e+02,1,0.000000000000000e+00,0.000000000000000e+00
7.950000000000189e-07,53,7.556088810512670e-05,8.517072159814963e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-6.337773504038392e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999980829496233e+02,3.000455349939879e+02,3.000000000000000e+02,3.102287910924895e+02,3.000012866386996e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.100000000000200e-07,54,7.796040226697512e-05,8.287785445226663e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-6.087773504038384e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999980560123894e+02,3.000460449874475e+02,3.000000000000000e+02,3.104295504159138e+02,3.000013347386460e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.250000000000211e-07,55,8.028321152098977e-05,8.016069024138419e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-5.837773504038376e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999980293023140e+02,3.000465004462459e+02,3.000000000000000e+02,3.106218519614262e+02,3.000013812639498e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.400000000000222e-07,56,8.253466773192960e-05,7.888414951435018e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-5.587773504038368e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999980028151508e+02,3.000469085998868e+02,3.000000000000000e+02,3.108064423179068e+02,3.000014263647087e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.550000000000234e-07,57,8.471751897621225e-05,7.829914877509061e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-5.337773504038360e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999979765467531e+02,3.000472839154905e+02,3.000000000000000e+02,3.109839825398711e+02,3.000014701013122e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.700000000000245e-07,58,8.683912594198824e-05,7.929226725883146e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-5.087773504038351e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999979504930731e+02,3.000476461309869e+02,3.000000000000000e+02,3.111552982051143e+02,3.000015126205644e+02,1,0.000000000000000e+00,0.000000000000000e+00
8.850000000000256e-07,59,8.889866939943397e-05,8.136250396972301e+01,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,-4.837773504038343e-07,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.999979246501571e+02,3.000480127204523e+02,3.000000000000000e+02,3.113207307952629e+02,3.000015539185903e+02,1,0.000000000000000e+00,0.000000000000000e+00
