time,step,P_cond_W,P_fric_W,scale,frac_wp,frac_tool,tool_pos_x,tool_pos_y,tool_vel_x,tool_vel_y,tool_Tmin,tool_Tmax,wp_Tmin,wp_Tmax,wp_Tavg,contact_iters,rel_force,rel_power
4.999999999999792e-06,50,2.524285860008027e-03,6.790355101954627e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.374555982929824e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003842104980764e+02,3.000000000000000e+02,3.355115123032502e+02,3.000511887832449e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.099999999999757e-06,51,2.608216101732313e-03,6.105127572648709e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.541222649596517e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003848482909225e+02,3.000000000000000e+02,3.361618266915230e+02,3.000540306105838e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.199999999999722e-06,52,2.699209702610923e-03,6.237252437474208e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.707889316263211e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003838698695262e+02,3.000000000000000e+02,3.368330155777522e+02,3.000572319905308e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.299999999999688e-06,53,2.767170804338559e-03,5.585440632277489e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,6.874555982929904e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003800897601560e+02,3.000000000000000e+02,3.373734865734981e+02,3.000599489864598e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.399999999999653e-06,54,2.813211745262068e-03,5.040317100307352e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.041222649596597e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003740727615987e+02,3.000000000000000e+02,3.377344857436428e+02,3.000619836045201e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.499999999999618e-06,55,2.852127087880105e-03,4.193543106352702e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.207889316263291e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003655207041640e+02,3.000000000000000e+02,3.380301909286489e+02,3.000638228077801e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.599999999999583e-06,56,2.894861642937787e-03,4.030318225036399e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.374555982929984e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003569495144516e+02,3.000000000000000e+02,3.383507973921414e+02,3.000659366042258e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.699999999999548e-06,57,2.945267300581019e-03,5.117791963753175e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.541222649596677e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003516513596638e+02,3.000000000000000e+02,3.387363232089527e+02,3.000685160865182e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.799999999999513e-06,58,3.005332613868239e-03,6.796138856128450e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.707889316263371e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003532564039450e+02,3.000000000000000e+02,3.391380821253959e+02,3.000713436150750e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.899999999999478e-06,59,3.077305468089599e-03,6.724427302941888e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,7.874555982930064e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003568454507225e+02,3.000000000000000e+02,3.395412693223323e+02,3.000744861411903e+02,2,0.000000000000000e+00,0.000000000000000e+00
5.999999999999444e-06,60,3.159724483525050e-03,6.667044201274715e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,8.041222649596757e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003591108040762e+02,3.000000000000000e+02,3.399809178287046e+02,3.000781418497520e+02,2,0.000000000000000e+00,0.000000000000000e+00
6.099999999999409e-06,61,3.245160826058117e-03,6.862876573157984e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,8.207889316263451e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003608268660311e+02,3.000000000000000e+02,3.404252091041195e+02,3.000820342721552e+02,2,0.000000000000000e+00,0.000000000000000e+00
6.199999999999374e-06,62,3.326228020406447e-03,8.111166718034262e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,8.374555982930144e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003635845854540e+02,3.000000000000000e+02,3.408444903668873e+02,3.000858624766559e+02,2,0.000000000000000e+00,0.000000000000000e+00
6.299999999999339e-06,63,3.410190156480667e-03,8.956373518025772e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,8.541222649596837e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003698487908399e+02,3.000000000000000e+02,3.412718088330011e+02,3.000899300220863e+02,2,0.000000000000000e+00,0.000000000000000e+00
6.399999999999304e-06,64,3.500227057930500e-03,7.589698673980946e+02,1.000000000000000e+00,8.000000000000000e-01,2.000000000000000e-01,8.707889316263530e-06,-7.512982179781362e-05,1.666666666666667e+00,0.000000000000000e+00,2.981500000000000e+02,3.003739151509764e+02,3.000000000000000e+02,3.417235132154164e+02,3.000943925888147e+02,2,0.000000000000000e+00,0.000000000000000e+00
